time_id,year,month,dayweek,hour
874,2019,9,Tuesday,10.0
875,2019,9,Friday,8.0
876,2019,9,Friday,19.0
877,2019,9,Saturday,4.0
878,2019,9,Monday,12.0
879,2019,9,Friday,10.0
880,2019,9,Tuesday,6.0
881,2019,9,Monday,15.0
882,2019,9,Monday,16.0
883,2019,9,Thursday,17.0
884,2024,11,Friday,20.0
885,2024,11,Saturday,9.0
886,2024,11,Tuesday,6.0
887,2024,11,Sunday,21.0
888,2024,11,Saturday,21.0
889,2024,11,Tuesday,23.0
890,2024,11,Thursday,9.0
891,2024,11,Thursday,2.0
892,2024,11,Saturday,19.0
893,2024,11,Tuesday,16.0
894,2024,11,Friday,18.0
895,2024,11,Monday,14.0
896,2024,11,Saturday,16.0
897,2024,11,Sunday,0.0
898,2024,11,Tuesday,17.0
899,2024,11,Friday,13.0
900,2024,11,Monday,6.0
901,2024,11,Friday,2.0
902,2024,11,Tuesday,5.0
903,2024,11,Sunday,17.0
904,2019,2,Sunday,10.0
905,2019,2,Monday,21.0
906,2019,2,Saturday,3.0
907,2019,2,Monday,16.0
908,2019,2,Saturday,15.0
909,2019,2,Thursday,19.0
910,2019,2,Tuesday,11.0
911,2019,2,Thursday,8.0
912,2019,2,Saturday,2.0
913,2019,2,Monday,6.0
914,2019,2,Thursday,16.0
915,2019,2,Wednesday,8.0
916,2019,2,Wednesday,16.0
917,2019,2,Tuesday,23.0
918,2019,2,Thursday,18.0
919,2019,2,Tuesday,22.0
920,2019,2,Wednesday,15.0
921,2019,2,Thursday,9.0
922,2019,2,Wednesday,7.0
923,2019,2,Thursday,14.0
924,2019,2,Friday,12.0
925,2019,2,Wednesday,21.0
926,2019,2,Friday,19.0
927,2019,2,Wednesday,14.0
928,2019,2,Sunday,20.0
929,2019,2,Saturday,16.0
930,2019,2,Saturday,17.0
931,2019,2,Sunday,12.0
932,2024,10,Monday,18.0
933,2024,10,Friday,19.0
934,2024,10,Thursday,8.0
935,2024,10,Monday,14.0
936,2024,10,Monday,2.0
937,2024,10,Friday,15.0
938,2024,10,Sunday,10.0
939,2024,10,Friday,10.0
940,2024,10,Saturday,4.0
941,2024,10,Thursday,19.0
942,2024,10,Saturday,14.0
943,2024,10,Saturday,12.0
944,2024,10,Friday,11.0
945,2024,10,Thursday,13.0
946,2024,10,Friday,16.0
947,2024,10,Tuesday,18.0
948,2024,10,Wednesday,17.0
949,2024,10,Monday,8.0
950,2024,10,Saturday,8.0
951,2024,10,Wednesday,16.0
952,2024,10,Sunday,14.0
953,2024,10,Sunday,1.0
954,2024,10,Sunday,16.0
955,2024,10,Tuesday,14.0
956,2024,10,Wednesday,18.0
957,2024,10,Sunday,9.0
958,2024,10,Thursday,17.0
959,2024,10,Tuesday,6.0
960,2024,10,Thursday,9.0
961,2016,9,Tuesday,10.0
962,2016,9,Monday,14.0
963,2016,9,Tuesday,14.0
964,2016,9,Monday,0.0
965,2016,9,Monday,9.0
966,2016,9,Friday,17.0
967,2016,9,Friday,13.0
968,2016,9,Friday,15.0
969,2016,9,Wednesday,12.0
970,2016,9,Saturday,21.0
971,2016,9,Sunday,2.0
972,2016,9,Friday,5.0
973,2016,9,Monday,20.0
974,2016,9,Tuesday,21.0
975,2016,9,Monday,23.0
976,2016,9,Tuesday,23.0
977,2016,9,Saturday,6.0
978,2016,9,Saturday,12.0
979,2016,9,Sunday,13.0
980,2016,9,Saturday,11.0
981,2016,9,Monday,10.0
982,2016,9,Thursday,10.0
983,2016,9,Monday,15.0
984,2016,9,Monday,12.0
985,2016,9,Friday,11.0
986,2016,9,Monday,7.0
987,2016,9,Friday,6.0
988,2015,11,Tuesday,1.0
989,2015,11,Wednesday,20.0
990,2015,11,Tuesday,3.0
991,2015,11,Sunday,17.0
992,2015,11,Friday,15.0
993,2015,11,Monday,16.0
994,2015,11,Thursday,13.0
995,2015,11,Tuesday,13.0
996,2015,11,Monday,0.0
997,2015,11,Tuesday,0.0
998,2015,11,Friday,19.0
999,2015,11,Saturday,22.0
1000,2015,11,Monday,17.0
1001,2015,11,Sunday,0.0
1002,2015,11,Saturday,3.0
1003,2015,11,Friday,12.0
1004,2015,11,Thursday,14.0
1005,2015,11,Monday,15.0
1006,2015,11,Friday,16.0
1007,2015,11,Thursday,9.0
1008,2015,11,Wednesday,9.0
1009,2015,11,Tuesday,17.0
1010,2015,11,Tuesday,15.0
1011,2015,11,Thursday,7.0
1012,2015,11,Wednesday,16.0
1013,2015,11,Tuesday,10.0
1014,2016,6,Thursday,17.0
1015,2016,6,Friday,10.0
1016,2016,6,Saturday,1.0
1017,2016,6,Saturday,17.0
1018,2016,6,Tuesday,6.0
1019,2016,6,Tuesday,10.0
1020,2016,6,Friday,8.0
1021,2016,6,Thursday,16.0
1022,2016,6,Friday,15.0
1023,2016,6,Saturday,22.0
1024,2016,6,Saturday,21.0
1025,2016,6,Friday,16.0
1026,2016,6,Tuesday,13.0
1027,2016,6,Wednesday,14.0
1028,2016,6,Thursday,12.0
1029,2016,6,Sunday,20.0
1030,2016,6,Sunday,2.0
1031,2016,6,Sunday,21.0
1032,2016,6,Friday,23.0
1033,2016,6,Wednesday,18.0
1034,2016,6,Thursday,21.0
1035,2016,6,Friday,4.0
1036,2016,6,Thursday,2.0
1037,2016,6,Sunday,14.0
1038,2016,6,Sunday,6.0
1039,2016,6,Saturday,11.0
1040,2016,6,Saturday,15.0
1041,2016,6,Sunday,8.0
1042,2024,11,Tuesday,8.0
1043,2024,11,Thursday,18.0
1044,2024,11,Thursday,16.0
1045,2024,11,Monday,23.0
1046,2024,11,Saturday,18.0
1047,2024,11,Saturday,5.0
1048,2024,11,Saturday,15.0
1049,2024,11,Friday,21.0
1050,2024,11,Friday,7.0
1051,2024,11,Tuesday,18.0
1052,2024,11,Sunday,9.0
1053,2024,11,Saturday,6.0
1054,2024,11,Saturday,3.0
1055,2024,11,Sunday,2.0
1056,2017,6,Tuesday,18.0
1057,2017,6,Wednesday,18.0
1058,2017,6,Saturday,12.0
1059,2017,6,Friday,10.0
1060,2017,6,Tuesday,17.0
1061,2017,6,Sunday,18.0
1062,2017,6,Saturday,3.0
1063,2017,6,Thursday,14.0
1064,2017,6,Wednesday,8.0
1065,2017,6,Monday,15.0
1066,2017,6,Friday,13.0
1067,2017,6,Thursday,6.0
1068,2017,6,Wednesday,10.0
1069,2017,6,Saturday,0.0
1070,2017,6,Sunday,2.0
1071,2017,6,Monday,2.0
1072,2017,6,Saturday,20.0
1073,2017,6,Thursday,1.0
1074,2017,6,Sunday,12.0
1075,2017,6,Sunday,15.0
1076,2017,6,Saturday,10.0
1077,2017,6,Saturday,15.0
1078,2017,6,Sunday,16.0
1079,2017,6,Sunday,14.0
1080,2017,6,Wednesday,12.0
1081,2017,6,Thursday,12.0
1082,2016,2,Wednesday,7.0
1083,2016,2,Wednesday,16.0
1084,2016,2,Sunday,15.0
1085,2016,2,Thursday,9.0
1086,2016,2,Friday,17.0
1087,2016,2,Monday,10.0
1088,2016,2,Saturday,18.0
1089,2016,2,Friday,14.0
1090,2016,2,Wednesday,12.0
1091,2016,2,Thursday,10.0
1092,2016,2,Monday,15.0
1093,2016,2,Friday,16.0
1094,2016,2,Saturday,1.0
1095,2016,2,Sunday,20.0
1096,2016,2,Saturday,2.0
1097,2016,2,Friday,22.0
1098,2016,2,Saturday,5.0
1099,2016,2,Thursday,19.0
1100,2016,2,Wednesday,3.0
1101,2016,2,Sunday,14.0
1102,2016,2,Saturday,17.0
1103,2016,2,Sunday,11.0
1104,2016,2,Saturday,11.0
1105,2016,2,Sunday,13.0
1106,2016,2,Saturday,9.0
1107,2016,2,Sunday,9.0
1108,2018,4,Saturday,3.0
1109,2018,4,Sunday,18.0
1110,2018,4,Tuesday,5.0
1111,2018,4,Wednesday,3.0
1112,2018,4,Tuesday,1.0
1113,2018,4,Friday,0.0
1114,2018,4,Thursday,1.0
1115,2018,4,Monday,18.0
1116,2018,4,Sunday,11.0
1117,2018,4,Saturday,9.0
1118,2018,4,Sunday,15.0
1119,2018,4,Sunday,9.0
1120,2018,4,Saturday,10.0
1121,2018,4,Tuesday,7.0
1122,2018,4,Wednesday,11.0
1123,2018,4,Saturday,14.0
1124,2018,4,Friday,7.0
1125,2018,4,Friday,10.0
1126,2018,4,Thursday,15.0
1127,2018,4,Wednesday,9.0
1128,2018,4,Sunday,19.0
1129,2018,4,Friday,20.0
1130,2018,4,Tuesday,13.0
1131,2018,4,Friday,13.0
1132,2018,4,Monday,9.0
1133,2018,4,Friday,16.0
1134,2016,3,Tuesday,16.0
1135,2016,3,Tuesday,13.0
1136,2016,3,Tuesday,9.0
1137,2016,3,Thursday,17.0
1138,2016,3,Sunday,17.0
1139,2016,3,Saturday,7.0
1140,2016,3,Saturday,16.0
1141,2016,3,Sunday,10.0
1142,2016,3,Tuesday,22.0
1143,2016,3,Thursday,2.0
1144,2016,3,Wednesday,2.0
1145,2016,3,Wednesday,20.0
1146,2016,3,Saturday,3.0
1147,2016,3,Sunday,20.0
1148,2016,3,Monday,17.0
1149,2016,3,Tuesday,15.0
1150,2016,3,Friday,14.0
1151,2016,3,Monday,14.0
1152,2016,3,Thursday,7.0
1153,2016,3,Monday,13.0
1154,2016,3,Friday,17.0
1155,2016,3,Wednesday,12.0
1156,2016,3,Friday,12.0
1157,2016,3,Wednesday,15.0
1158,2016,3,Saturday,23.0
1159,2016,3,Sunday,1.0
1160,2016,3,Saturday,22.0
1161,2016,3,Friday,10.0
1162,2015,10,Sunday,23.0
1163,2015,10,Sunday,0.0
1164,2015,10,Saturday,13.0
1165,2015,10,Monday,9.0
1166,2015,10,Sunday,21.0
1167,2015,10,Sunday,20.0
1168,2015,10,Saturday,23.0
1169,2015,10,Monday,8.0
1170,2015,10,Friday,10.0
1171,2015,10,Wednesday,15.0
1172,2015,10,Friday,8.0
1173,2015,10,Wednesday,14.0
1174,2015,10,Sunday,18.0
1175,2015,10,Friday,18.0
1176,2015,10,Tuesday,0.0
1177,2015,10,Friday,4.0
1178,2015,10,Thursday,20.0
1179,2015,10,Wednesday,23.0
1180,2015,10,Thursday,23.0
1181,2015,10,Saturday,14.0
1182,2015,10,Sunday,11.0
1183,2015,10,Saturday,16.0
1184,2015,10,Saturday,10.0
1185,2015,10,Thursday,10.0
1186,2015,10,Tuesday,8.0
1187,2023,12,Thursday,17.0
1188,2023,12,Wednesday,15.0
1189,2023,12,Friday,13.0
1190,2023,12,Saturday,0.0
1191,2023,12,Monday,10.0
1192,2023,12,Friday,17.0
1193,2023,12,Tuesday,12.0
1194,2023,12,Saturday,12.0
1195,2023,12,Saturday,22.0
1196,2023,12,Friday,22.0
1197,2023,12,Saturday,19.0
1198,2023,12,Saturday,10.0
1199,2023,12,Wednesday,6.0
1200,2023,12,Saturday,20.0
1201,2023,12,Saturday,16.0
1202,2023,12,Monday,12.0
1203,2023,12,Sunday,0.0
1204,2023,12,Sunday,12.0
1205,2023,12,Friday,12.0
1206,2023,12,Thursday,6.0
1207,2023,12,Sunday,21.0
1208,2023,12,Wednesday,8.0
1209,2024,9,Saturday,19.0
1210,2024,9,Thursday,6.0
1211,2024,9,Monday,14.0
1212,2024,9,Monday,17.0
1213,2024,9,Saturday,9.0
1214,2024,9,Wednesday,6.0
1215,2024,9,Friday,21.0
1216,2024,9,Friday,12.0
1217,2024,9,Sunday,1.0
1218,2024,9,Wednesday,22.0
1219,2024,9,Monday,13.0
1220,2024,9,Friday,18.0
1221,2024,9,Saturday,22.0
1222,2024,9,Friday,20.0
1223,2024,9,Wednesday,17.0
1224,2024,9,Wednesday,16.0
1225,2024,9,Wednesday,15.0
1226,2024,9,Saturday,16.0
1227,2024,9,Tuesday,12.0
1228,2024,9,Thursday,21.0
1229,2024,9,Sunday,10.0
1230,2018,2,Friday,19.0
1231,2018,2,Sunday,16.0
1232,2018,2,Monday,12.0
1233,2018,2,Tuesday,15.0
1234,2018,2,Thursday,11.0
1235,2018,2,Monday,7.0
1236,2018,2,Tuesday,11.0
1237,2018,2,Friday,11.0
1238,2018,2,Saturday,1.0
1239,2018,2,Sunday,4.0
1240,2018,2,Saturday,2.0
1241,2018,2,Sunday,23.0
1242,2018,2,Friday,5.0
1243,2018,2,Wednesday,21.0
1244,2018,2,Friday,3.0
1245,2018,2,Monday,18.0
1246,2018,2,Tuesday,3.0
1247,2018,2,Friday,0.0
1248,2018,2,Wednesday,20.0
1249,2018,2,Saturday,16.0
1250,2018,2,Sunday,13.0
1251,2018,2,Saturday,7.0
1252,2018,2,Thursday,12.0
1253,2021,12,Thursday,10.0
1254,2021,12,Monday,9.0
1255,2021,12,Wednesday,7.0
1256,2021,12,Monday,15.0
1257,2021,12,Friday,12.0
1258,2021,12,Tuesday,6.0
1259,2021,12,Tuesday,13.0
1260,2021,12,Wednesday,16.0
1261,2021,12,Sunday,18.0
1262,2021,12,Saturday,4.0
1263,2021,12,Friday,19.0
1264,2021,12,Sunday,19.0
1265,2021,12,Friday,8.0
1266,2021,12,Wednesday,14.0
1267,2021,12,Wednesday,9.0
1268,2021,12,Tuesday,7.0
1269,2021,12,Wednesday,10.0
1270,2021,12,Wednesday,13.0
1271,2021,12,Saturday,10.0
1272,2021,12,Sunday,12.0
1273,2021,12,Tuesday,1.0
1274,2021,12,Thursday,23.0
1275,2021,12,Monday,21.0
1276,2021,12,Wednesday,5.0
1277,2021,12,Monday,19.0
1278,2021,12,Thursday,21.0
1279,2021,12,Wednesday,22.0
1280,2021,12,Sunday,5.0
1281,2021,12,Saturday,18.0
1282,2023,1,Sunday,13.0
1283,2023,1,Saturday,16.0
1284,2023,1,Wednesday,16.0
1285,2023,1,Monday,8.0
1286,2023,1,Tuesday,16.0
1287,2023,1,Sunday,15.0
1288,2023,1,Friday,8.0
1289,2023,1,Thursday,6.0
1290,2023,1,Friday,15.0
1291,2023,1,Monday,7.0
1292,2023,1,Tuesday,6.0
1293,2023,1,Friday,22.0
1294,2023,1,Wednesday,20.0
1295,2023,1,Wednesday,15.0
1296,2023,1,Monday,11.0
1297,2023,1,Sunday,14.0
1298,2023,1,Tuesday,7.0
1299,2023,1,Friday,4.0
1300,2023,1,Friday,14.0
1301,2023,1,Monday,15.0
1302,2023,1,Tuesday,15.0
1303,2023,1,Tuesday,8.0
1304,2023,1,Thursday,2.0
1305,2023,1,Saturday,11.0
1306,2023,1,Saturday,10.0
1307,2019,8,Friday,18.0
1308,2019,8,Saturday,21.0
1309,2019,8,Sunday,23.0
1310,2019,8,Saturday,0.0
1311,2019,8,Saturday,5.0
1312,2019,8,Wednesday,1.0
1313,2019,8,Thursday,21.0
1314,2019,8,Thursday,1.0
1315,2019,8,Tuesday,20.0
1316,2019,8,Sunday,13.0
1317,2019,8,Saturday,10.0
1318,2019,8,Saturday,12.0
1319,2019,8,Saturday,13.0
1320,2019,8,Saturday,9.0
1321,2019,8,Monday,16.0
1322,2019,8,Thursday,15.0
1323,2019,8,Thursday,7.0
1324,2019,8,Friday,13.0
1325,2019,8,Tuesday,7.0
1326,2019,8,Thursday,8.0
1327,2019,8,Friday,12.0
1328,2019,8,Friday,19.0
1329,2019,8,Sunday,18.0
1330,2019,8,Saturday,19.0
1331,2019,8,Wednesday,14.0
1332,2019,8,Thursday,12.0
1333,2019,8,Tuesday,8.0
1334,2019,8,Tuesday,17.0
1335,2019,8,Tuesday,12.0
1336,2024,6,Sunday,9.0
1337,2024,6,Monday,11.0
1338,2024,6,Friday,14.0
1339,2024,6,Thursday,21.0
1340,2024,6,Monday,10.0
1341,2024,6,Sunday,3.0
1342,2024,6,Wednesday,12.0
1343,2024,6,Monday,3.0
1344,2024,6,Tuesday,6.0
1345,2024,6,Wednesday,23.0
1346,2024,6,Saturday,16.0
1347,2024,6,Saturday,0.0
1348,2024,6,Tuesday,15.0
1349,2024,6,Sunday,13.0
1350,2024,6,Tuesday,14.0
1351,2024,6,Thursday,18.0
1352,2024,6,Monday,22.0
1353,2024,6,Saturday,23.0
1354,2024,6,Sunday,21.0
1355,2024,6,Friday,23.0
1356,2024,6,Tuesday,8.0
1357,2024,6,Sunday,0.0
1358,2024,6,Sunday,11.0
1359,2024,6,Tuesday,10.0
1360,2017,4,Sunday,0.0
1361,2017,4,Tuesday,19.0
1362,2017,4,Monday,19.0
1363,2017,4,Thursday,21.0
1364,2017,4,Tuesday,21.0
1365,2017,4,Sunday,11.0
1366,2017,4,Saturday,9.0
1367,2017,4,Saturday,15.0
1368,2017,4,Saturday,14.0
1369,2017,4,Sunday,13.0
1370,2017,4,Wednesday,12.0
1371,2017,4,Thursday,8.0
1372,2017,4,Saturday,18.0
1373,2017,4,Wednesday,11.0
1374,2017,4,Wednesday,15.0
1375,2017,4,Wednesday,7.0
1376,2017,4,Tuesday,10.0
1377,2017,4,Wednesday,13.0
1378,2017,4,Thursday,15.0
1379,2017,4,Monday,13.0
1380,2017,4,Tuesday,11.0
1381,2017,4,Thursday,6.0
1382,2017,4,Wednesday,17.0
1383,2017,11,Monday,12.0
1384,2017,11,Wednesday,9.0
1385,2017,11,Saturday,14.0
1386,2017,11,Saturday,9.0
1387,2017,11,Sunday,13.0
1388,2017,11,Sunday,14.0
1389,2017,11,Friday,1.0
1390,2017,11,Thursday,2.0
1391,2017,11,Wednesday,19.0
1392,2017,11,Sunday,2.0
1393,2017,11,Saturday,2.0
1394,2017,11,Monday,8.0
1395,2017,11,Wednesday,16.0
1396,2017,11,Thursday,12.0
1397,2017,11,Friday,15.0
1398,2017,11,Monday,13.0
1399,2017,11,Friday,16.0
1400,2017,11,Saturday,1.0
1401,2017,11,Saturday,22.0
1402,2017,11,Wednesday,21.0
1403,2017,11,Sunday,1.0
1404,2016,5,Sunday,5.0
1405,2016,5,Saturday,0.0
1406,2016,5,Friday,23.0
1407,2016,5,Friday,5.0
1408,2016,5,Tuesday,0.0
1409,2016,5,Monday,19.0
1410,2016,5,Sunday,12.0
1411,2016,5,Sunday,16.0
1412,2016,5,Sunday,15.0
1413,2016,5,Saturday,9.0
1414,2016,5,Sunday,6.0
1415,2016,5,Monday,12.0
1416,2016,5,Friday,8.0
1417,2016,5,Friday,22.0
1418,2016,5,Saturday,21.0
1419,2016,5,Thursday,21.0
1420,2016,5,Thursday,20.0
1421,2016,5,Friday,9.0
1422,2016,5,Tuesday,17.0
1423,2016,5,Saturday,19.0
1424,2016,5,Monday,4.0
1425,2016,5,Sunday,18.0
1426,2016,5,Friday,6.0
1427,2016,5,Monday,10.0
1428,2016,5,Tuesday,15.0
1429,2016,5,Thursday,17.0
1430,2016,5,Wednesday,11.0
1431,2016,5,Tuesday,8.0
1432,2016,5,Thursday,16.0
1433,2023,9,Saturday,23.0
1434,2023,9,Sunday,4.0
1435,2023,9,Sunday,17.0
1436,2023,9,Saturday,9.0
1437,2023,9,Saturday,20.0
1438,2023,9,Monday,8.0
1439,2023,9,Friday,1.0
1440,2023,9,Thursday,19.0
1441,2023,9,Saturday,11.0
1442,2023,9,Saturday,12.0
1443,2023,9,Friday,11.0
1444,2023,9,Tuesday,21.0
1445,2023,9,Sunday,18.0
1446,2023,9,Saturday,5.0
1447,2023,9,Friday,6.0
1448,2023,9,Friday,12.0
1449,2023,9,Saturday,4.0
1450,2023,9,Wednesday,13.0
1451,2023,9,Friday,7.0
1452,2023,9,Saturday,13.0
1453,2023,9,Wednesday,17.0
1454,2023,9,Monday,9.0
1455,2023,9,Sunday,10.0
1456,2017,9,Monday,7.0
1457,2017,9,Wednesday,13.0
1458,2017,9,Thursday,11.0
1459,2017,9,Saturday,11.0
1460,2017,9,Saturday,16.0
1461,2017,9,Tuesday,20.0
1462,2017,9,Monday,18.0
1463,2017,9,Wednesday,5.0
1464,2017,9,Thursday,20.0
1465,2017,9,Tuesday,18.0
1466,2017,9,Monday,1.0
1467,2017,9,Saturday,2.0
1468,2017,9,Saturday,1.0
1469,2017,9,Sunday,20.0
1470,2017,9,Monday,6.0
1471,2017,9,Friday,12.0
1472,2017,9,Friday,15.0
1473,2017,9,Friday,14.0
1474,2017,9,Thursday,15.0
1475,2017,9,Friday,13.0
1476,2017,9,Tuesday,8.0
1477,2017,9,Thursday,9.0
1478,2017,9,Thursday,18.0
1479,2017,9,Sunday,4.0
1480,2017,9,Friday,20.0
1481,2017,9,Saturday,19.0
1482,2023,6,Sunday,8.0
1483,2023,6,Saturday,5.0
1484,2023,6,Sunday,14.0
1485,2023,6,Wednesday,17.0
1486,2023,6,Thursday,7.0
1487,2023,6,Saturday,15.0
1488,2023,6,Tuesday,18.0
1489,2023,6,Wednesday,12.0
1490,2023,6,Saturday,19.0
1491,2023,6,Friday,15.0
1492,2023,6,Thursday,15.0
1493,2023,6,Saturday,16.0
1494,2023,6,Wednesday,14.0
1495,2023,6,Saturday,8.0
1496,2023,6,Friday,6.0
1497,2023,6,Sunday,23.0
1498,2023,6,Tuesday,17.0
1499,2023,6,Sunday,0.0
1500,2023,6,Sunday,6.0
1501,2023,6,Saturday,14.0
1502,2023,6,Sunday,21.0
1503,2023,6,Tuesday,16.0
1504,2019,5,Sunday,2.0
1505,2019,5,Saturday,0.0
1506,2019,5,Monday,23.0
1507,2019,5,Sunday,17.0
1508,2019,5,Monday,20.0
1509,2019,5,Saturday,7.0
1510,2019,5,Tuesday,7.0
1511,2019,5,Friday,15.0
1512,2019,5,Wednesday,1.0
1513,2019,5,Thursday,8.0
1514,2019,5,Wednesday,4.0
1515,2019,5,Wednesday,16.0
1516,2019,5,Friday,21.0
1517,2019,5,Friday,0.0
1518,2019,5,Monday,19.0
1519,2019,5,Friday,18.0
1520,2019,5,Wednesday,20.0
1521,2019,5,Tuesday,10.0
1522,2019,5,Monday,13.0
1523,2019,5,Monday,10.0
1524,2019,5,Saturday,15.0
1525,2019,5,Monday,14.0
1526,2019,5,Saturday,12.0
1527,2019,5,Saturday,9.0
1528,2019,5,Sunday,16.0
1529,2019,5,Saturday,20.0
1530,2023,7,Tuesday,6.0
1531,2023,7,Tuesday,7.0
1532,2023,7,Friday,16.0
1533,2023,7,Monday,10.0
1534,2023,7,Friday,0.0
1535,2023,7,Tuesday,8.0
1536,2023,7,Saturday,9.0
1537,2023,7,Sunday,14.0
1538,2023,7,Wednesday,18.0
1539,2023,7,Sunday,23.0
1540,2023,7,Friday,3.0
1541,2023,7,Wednesday,15.0
1542,2023,7,Wednesday,10.0
1543,2023,7,Friday,12.0
1544,2023,7,Friday,10.0
1545,2023,7,Monday,7.0
1546,2023,7,Tuesday,21.0
1547,2023,7,Sunday,18.0
1548,2023,7,Friday,13.0
1549,2023,7,Friday,15.0
1550,2023,7,Monday,17.0
1551,2023,7,Monday,18.0
1552,2023,7,Sunday,11.0
1553,2023,7,Tuesday,18.0
1554,2016,10,Thursday,19.0
1555,2016,10,Sunday,11.0
1556,2016,10,Wednesday,17.0
1557,2016,10,Tuesday,7.0
1558,2016,10,Thursday,13.0
1559,2016,10,Friday,16.0
1560,2016,10,Friday,17.0
1561,2016,10,Tuesday,11.0
1562,2016,10,Wednesday,16.0
1563,2016,10,Thursday,16.0
1564,2016,10,Tuesday,14.0
1565,2016,10,Tuesday,15.0
1566,2016,10,Monday,10.0
1567,2016,10,Monday,11.0
1568,2016,10,Saturday,23.0
1569,2016,10,Friday,23.0
1570,2016,10,Tuesday,19.0
1571,2016,10,Tuesday,23.0
1572,2016,10,Wednesday,21.0
1573,2016,10,Sunday,12.0
1574,2016,10,Sunday,17.0
1575,2016,10,Saturday,7.0
1576,2016,10,Sunday,13.0
1577,2016,10,Saturday,12.0
1578,2016,10,Thursday,15.0
1579,2024,7,Monday,20.0
1580,2024,7,Thursday,11.0
1581,2024,7,Wednesday,17.0
1582,2024,7,Saturday,14.0
1583,2024,7,Monday,14.0
1584,2024,7,Tuesday,19.0
1585,2024,7,Wednesday,18.0
1586,2024,7,Friday,13.0
1587,2024,7,Wednesday,0.0
1588,2024,7,Sunday,10.0
1589,2024,7,Tuesday,14.0
1590,2024,7,Wednesday,6.0
1591,2024,7,Thursday,17.0
1592,2024,7,Saturday,9.0
1593,2024,7,Saturday,20.0
1594,2024,7,Tuesday,7.0
1595,2024,7,Sunday,9.0
1596,2024,7,Tuesday,6.0
1597,2024,7,Wednesday,22.0
1598,2024,7,Tuesday,18.0
1599,2024,7,Wednesday,16.0
1600,2024,7,Sunday,11.0
1601,2016,7,Saturday,19.0
1602,2016,7,Sunday,12.0
1603,2016,7,Saturday,17.0
1604,2016,7,Thursday,6.0
1605,2016,7,Friday,19.0
1606,2016,7,Sunday,1.0
1607,2016,7,Friday,18.0
1608,2016,7,Saturday,0.0
1609,2016,7,Friday,17.0
1610,2016,7,Tuesday,16.0
1611,2016,7,Friday,6.0
1612,2016,7,Sunday,23.0
1613,2016,7,Sunday,21.0
1614,2016,7,Saturday,5.0
1615,2016,7,Friday,5.0
1616,2016,7,Wednesday,2.0
1617,2016,7,Thursday,0.0
1618,2016,7,Thursday,1.0
1619,2016,7,Sunday,9.0
1620,2016,7,Sunday,16.0
1621,2016,7,Saturday,12.0
1622,2016,7,Saturday,15.0
1623,2016,7,Tuesday,15.0
1624,2016,7,Thursday,11.0
1625,2024,2,Sunday,15.0
1626,2024,2,Friday,11.0
1627,2024,2,Monday,17.0
1628,2024,2,Wednesday,19.0
1629,2024,2,Saturday,4.0
1630,2024,2,Monday,7.0
1631,2024,2,Sunday,10.0
1632,2024,2,Monday,21.0
1633,2024,2,Sunday,4.0
1634,2024,2,Tuesday,19.0
1635,2024,2,Friday,9.0
1636,2024,2,Saturday,10.0
1637,2024,2,Sunday,9.0
1638,2024,2,Tuesday,6.0
1639,2024,2,Monday,3.0
1640,2024,2,Thursday,8.0
1641,2024,2,Tuesday,4.0
1642,2024,2,Monday,12.0
1643,2024,2,Saturday,12.0
1644,2024,2,Wednesday,12.0
1645,2024,2,Sunday,19.0
1646,2024,2,Wednesday,14.0
1647,2024,2,Sunday,11.0
1648,2024,2,Tuesday,8.0
1649,2024,2,Thursday,14.0
1650,2024,2,Thursday,15.0
1651,2024,2,Thursday,13.0
1652,2023,5,Sunday,18.0
1653,2023,5,Saturday,11.0
1654,2023,5,Monday,11.0
1655,2023,5,Tuesday,7.0
1656,2023,5,Friday,9.0
1657,2023,5,Saturday,20.0
1658,2023,5,Friday,15.0
1659,2023,5,Wednesday,11.0
1660,2023,5,Monday,5.0
1661,2023,5,Saturday,19.0
1662,2023,5,Friday,2.0
1663,2023,5,Thursday,20.0
1664,2023,5,Wednesday,2.0
1665,2023,5,Friday,3.0
1666,2023,5,Wednesday,18.0
1667,2023,5,Sunday,17.0
1668,2023,5,Wednesday,15.0
1669,2023,5,Friday,11.0
1670,2023,5,Thursday,12.0
1671,2023,5,Saturday,3.0
1672,2023,5,Sunday,6.0
1673,2023,5,Tuesday,5.0
1674,2023,5,Wednesday,1.0
1675,2023,5,Thursday,16.0
1676,2023,5,Monday,12.0
1677,2017,12,Saturday,13.0
1678,2017,12,Friday,15.0
1679,2017,12,Thursday,13.0
1680,2017,12,Tuesday,11.0
1681,2017,12,Sunday,19.0
1682,2017,12,Sunday,18.0
1683,2017,12,Wednesday,11.0
1684,2017,12,Wednesday,17.0
1685,2017,12,Friday,7.0
1686,2017,12,Thursday,17.0
1687,2017,12,Friday,10.0
1688,2017,12,Monday,5.0
1689,2017,12,Thursday,0.0
1690,2017,12,Sunday,9.0
1691,2017,12,Saturday,16.0
1692,2017,12,Tuesday,9.0
1693,2017,12,Thursday,16.0
1694,2023,8,Sunday,20.0
1695,2023,8,Sunday,18.0
1696,2023,8,Friday,5.0
1697,2023,8,Tuesday,20.0
1698,2023,8,Wednesday,6.0
1699,2023,8,Sunday,12.0
1700,2023,8,Monday,7.0
1701,2023,8,Thursday,2.0
1702,2023,8,Saturday,11.0
1703,2023,8,Friday,12.0
